term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_s_1,index1,index0
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,247,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,248,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-2.0,8550917643.38359,250,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,1.0,-1.0,0.0,251,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,2.0,-1.0,-2704037583.761157,251,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,0.0,0.0,108161503350.44623,252,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,252,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,2.0,0.0,-7648173248.243204,252,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,253,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,1.0,-2704037583.761157,253,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,2.0,8550917643.38359,254,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,2.0,-2.0,0.0,258,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,1.0,-1.0,-32985880940.6011,259,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,2.0,-1.0,0.0,259,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,1.0,0.0,-41724205759.77471,260,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,260,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,1.0,1.0,-32985880940.6011,261,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,261,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,262,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,3.0,2.0,-1.0,-2239155849.2650685,265,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,3.0,2.0,0.0,3878331696.9921374,266,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,3.0,2.0,1.0,-2239155849.2650685,267,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,3.0,2.0,-2.0,5110150701.717147,268,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,3.0,1.0,-1.0,2044060280.6868596,269,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,3.0,2.0,-1.0,-10220301403.434294,269,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,3.0,1.0,0.0,-3540416259.883141,270,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,270,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,1.0,1.0,2044060280.6868596,271,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,2.0,1.0,10220301403.434294,271,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,3.0,2.0,2.0,-5110150701.717147,272,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,3.0,2.0,-2.0,15454862092.887375,274,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,3.0,1.0,-1.0,10472692529.425901,275,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,3.0,2.0,-1.0,-4887256513.732087,275,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,276,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,276,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,2.0,0.0,-13823248889.032337,276,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,1.0,1.0,-10472692529.425901,277,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,2.0,1.0,-4887256513.732087,277,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,3.0,2.0,2.0,15454862092.887375,278,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,3.0,2.0,-2.0,12517261727.93241,282,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,3.0,1.0,-1.0,14751734416.17975,283,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,3.0,2.0,-1.0,8851040649.707848,283,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,3.0,1.0,0.0,18659632077.208904,284,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0,284,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,3.0,1.0,1.0,14751734416.17975,285,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,3.0,2.0,1.0,-8851040649.707848,285,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,3.0,2.0,2.0,-12517261727.93241,286,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,1.0,2.0,-2.0,0.0,300,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,1.0,1.0,-1.0,0.0,301,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,1.0,2.0,-1.0,0.0,301,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,302,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,302,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,303,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,303,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,304,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,2.0,-2.0,0.0,306,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,1.0,-1.0,0.0,307,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,2.0,-1.0,0.0,307,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,308,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,308,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,308,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,309,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,309,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,310,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,1.0,2.0,-2.0,0.0,314,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,1.0,1.0,-1.0,0.0,315,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,1.0,2.0,-1.0,0.0,315,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,316,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,316,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,317,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,317,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,318,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,2.0,2.0,-1.0,2239155849.2650685,321,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,2.0,2.0,0.0,-3878331696.9921374,322,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,2.0,2.0,1.0,2239155849.2650685,323,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,2.0,2.0,-2.0,5110150701.717147,324,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,1.0,-1.0,-2044060280.6868596,325,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,2.0,-1.0,-10220301403.434294,325,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,2.0,1.0,0.0,3540416259.883141,326,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,326,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,1.0,1.0,-2044060280.6868596,327,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,2.0,1.0,10220301403.434294,327,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,2.0,2.0,2.0,-5110150701.717147,328,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,2.0,2.0,-2.0,-15454862092.887375,330,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,1.0,-1.0,10472692529.425901,331,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,2.0,-1.0,4887256513.732087,331,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,332,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,332,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,2.0,0.0,13823248889.032337,332,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,2.0,1.0,1.0,-10472692529.425901,333,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,2.0,2.0,1.0,4887256513.732087,333,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,2.0,2.0,2.0,-15454862092.887375,334,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,2.0,2.0,-2.0,12517261727.93241,338,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,2.0,1.0,-1.0,-14751734416.17975,339,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,3.0,2.0,2.0,-1.0,8851040649.707848,339,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,2.0,1.0,0.0,-18659632077.208904,340,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,340,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,2.0,1.0,1.0,-14751734416.17975,341,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,3.0,2.0,2.0,1.0,-8851040649.707848,341,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,3.0,2.0,2.0,2.0,-12517261727.93241,342,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,0.0,357,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,358,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,359,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,0.0,360,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,0.0,361,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,0.0,361,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,362,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,362,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,363,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,363,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,364,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,3.0,2.0,-2.0,0.0,366,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,1.0,-1.0,0.0,367,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,2.0,-1.0,0.0,367,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,368,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,368,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,368,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,369,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,369,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,370,252
3d3_L=2.0_S=1.0,3.0,0.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,3.0,3.0,2.0,-2.0,0.0,374,252
