term_id,L,S,term_lower_id,Ll,transition_id,J,Jʹ,K,Q,Jl,Jʹl,Kl,Ql,Kr,Qr,coefficient
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,-0.0,7130213240.079664
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,-2910897365.9053254
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,-1.0,2.0,-2.0,-5523039426.747235
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,-1.0,3188728299.7774334
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,-1.0,-6377456599.554865
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,5207171508.55151
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,-4509542808.2681465
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5821794731.810653
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,7130213240.079667
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,-1.0,2.0,-2.0,4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,5041822133.366437
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,-1.0,1680607377.7888122
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,-0.0,4753475493.386444
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2910897365.9053254
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,-1680607377.7888122
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,-4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,-4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,-2.0,1841013142.2490785
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,2603585754.275755
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,-1.0,-1301792877.1378777
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-2603585754.275755
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,-2254771404.1340733
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,-1.0,2.0,-2.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,-1.0,-5041822133.366437
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,-1.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,-0.0,-7130213240.079666
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,-2910897365.9053254
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,-1.0,2.0,-2.0,-5523039426.747236
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,-1.0,-3188728299.7774324
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,-1.0,-6377456599.554866
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,-5207171508.551509
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,-4509542808.2681465
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,-5821794731.810652
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,7130213240.079668
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,-0.0,2.0,-1.0,-1062909433.2591441
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1.0,2.0,-2.0,2.7657809200677607e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,-1.0,-2254771404.134073
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,-1.0,-1.9557024438562827e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2254771404.134073
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,-3.387375997245701e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0,-2.0,-1555940090.1829245
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,-1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,-1.0,-635209881.8813677
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,-0.0,6288257009.370293
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,635209881.8813677
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1555940090.1829245
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,-1.0,2.0,-2.0,1.01621279917371e-06
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,-1.0,4509542808.268146
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,-1.0,1.1734214663137692e-06
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,7364052568.996313
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,8.297342760203283e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8233261067.07886
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.3119250824675338e-06
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,-1.0,2.0,-2.0,3811259291.2882085
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,-1.0,6817787884.1584835
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,9335640541.097551
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,10779869158.920511
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,10083644266.73288
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-0.0,2.0,-2.0,4753475493.386444
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,-2.0,-5821794731.81065
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,-1.0,4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,-4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,-2.0,3361214755.5776243
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,-1.0,-4116630533.5394273
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,-1.0,4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,-0.0,4753475493.386444
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,-5821794731.810649
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,3361214755.5776243
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,-2.0,-5821794731.81065
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,-1.0,-4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,-4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,-0.0,2.0,-2.0,-4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,-2.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0,7130213240.079666
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,-0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,-2.0,5821794731.810651
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.0,-3.318937104081313e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,-1.0,7130213240.079667
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,-0.0,-4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,-4.6936858652550774e-07
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,5821794731.810651
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,-2.0,2603585754.2757545
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,-1.0,-3682026284.4981565
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,-1.0,1841013142.249078
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,-2.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-1.0,-4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,-0.0,7130213240.079664
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,-5821794731.81065
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,-2.0,-3188728299.7774324
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,-1.0,1841013142.2490788
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,-1.0,-5523039426.747235
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,4116630533.5394306
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,-7130213240.079666
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,7130213240.079668
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,-7130213240.079667
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,-2.0,3361214755.5776243
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,-1.0,4116630533.539428
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,-1.0,4116630533.539429
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,-0.0,4753475493.386444
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,5821794731.81065
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3361214755.5776243
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,-2.0,2603585754.275755
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,3682026284.4981565
3s3_L=0.0_S=1.0,0,1,2p3_L=1.0_S=1.0,1,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,-1.0,1841013142.2490785
