term_id,L,S,term_upper_id,Lu,transition_id,J,Jʹ,K,Q,Ju,Jʹu,Ku,Qu,Kr,Qr,coefficient
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,2.0,-2.0,2.0,1.0,5700611762.255727
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,2.0,-1.0,2.0,2.0,5700611762.255727
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-3.0,0.0,-0.0,-5700611762.255726
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-3.0,1.0,0.0,-3490897509.8086348
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-3.0,2.0,0.0,2015470617.0014088
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-2.0,1.0,1.0,-2015470617.0014093
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-2.0,2.0,1.0,2015470617.0014088
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,1.0,3.0,-1.0,2.0,2.0,1274695541.373867
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,1.0,-1.0,2.0,2.0,-14810623809.677511
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,2.0,-2.0,1.0,1.0,-21680533284.416344
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,2.0,-2.0,2.0,1.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,2.0,-1.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-3.0,0.0,-0.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-3.0,1.0,0.0,-1.6121813401966887e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-3.0,2.0,0.0,19120433120.608017
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-2.0,1.0,1.0,-9.307933307450496e-07
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-2.0,2.0,1.0,19120433120.608017
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,3.0,-1.0,2.0,2.0,12092823702.008461
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-4.0,1.0,-1.0,-22078374418.41054
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-4.0,2.0,-1.0,1.8615866614900993e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-3.0,1.0,0.0,-11039187209.20527
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-3.0,2.0,0.0,1.6121813401966885e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-2.0,1.0,1.0,-4172420575.977472
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-2.0,2.0,1.0,1.055420432206668e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,2.0,4.0,-1.0,2.0,2.0,4.97529963077448e-07
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,1.0,-1.0,2.0,2.0,10013809382.345938
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,2.0,-2.0,1.0,1.0,27423946426.33872
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,2.0,-2.0,2.0,1.0,-13711973213.16936
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,2.0,-1.0,2.0,2.0,-13711973213.16936
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-3.0,0.0,-0.0,41890770117.70361
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-3.0,1.0,0.0,-38479129395.22616
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-3.0,2.0,0.0,-2468437301.612919
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-2.0,1.0,1.0,-22215935714.51626
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-2.0,2.0,1.0,-2468437301.612919
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,3.0,-1.0,2.0,2.0,-1561176826.8833697
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-4.0,1.0,-1.0,-24684373016.12919
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-4.0,2.0,-1.0,44431871429.03253
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-3.0,1.0,0.0,-12342186508.064594
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-3.0,2.0,0.0,38479129395.226166
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-2.0,1.0,1.0,-4664908019.302229
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-2.0,2.0,1.0,25190503304.232033
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,4.0,-1.0,2.0,2.0,11874917138.616404
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,5.0,-5.0,2.0,-2.0,-38240866241.21603
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,5.0,-4.0,2.0,-1.0,-24185647404.016914
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,5.0,-3.0,2.0,0.0,-13963590039.23454
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,5.0,-2.0,2.0,1.0,-6981795019.6172695
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,2.0,3.0,5.0,-1.0,2.0,2.0,-2638870475.248089
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,2.0,-2.0,1.0,1.0,3854317028.340683
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,2.0,-2.0,2.0,1.0,4817896285.425853
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,2.0,-1.0,2.0,2.0,4817896285.425853
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-3.0,0.0,-0.0,8061882468.005637
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-3.0,1.0,0.0,12342186508.064592
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-3.0,2.0,0.0,9976070583.94752
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-2.0,1.0,1.0,7125764702.819658
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-2.0,2.0,1.0,9976070583.94752
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,3.0,-1.0,2.0,2.0,6309421028.7760315
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-4.0,1.0,-1.0,8550917643.383587
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-4.0,2.0,-1.0,8550917643.383586
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-3.0,1.0,0.0,4275458821.6917934
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-3.0,2.0,0.0,7405311904.838751
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-2.0,1.0,1.0,1615971540.4133902
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-2.0,2.0,1.0,4847914621.2401705
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,1.0,4.0,-1.0,2.0,2.0,2285328868.8615584
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,1.0,-1.0,2.0,2.0,-10013809382.345932
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,2.0,-2.0,1.0,1.0,-27423946426.338707
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,2.0,-2.0,2.0,1.0,-13711973213.169355
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,2.0,-1.0,2.0,2.0,-13711973213.169355
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-3.0,0.0,-0.0,-41890770117.70361
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-3.0,1.0,0.0,-38479129395.22616
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-3.0,2.0,0.0,2468437301.6129227
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-2.0,1.0,1.0,-22215935714.51626
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-2.0,2.0,1.0,2468437301.6129227
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,3.0,-1.0,2.0,2.0,1561176826.883372
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-4.0,1.0,-1.0,24684373016.129177
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-4.0,2.0,-1.0,44431871429.032524
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-3.0,1.0,0.0,12342186508.064589
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-3.0,2.0,0.0,38479129395.22616
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-2.0,1.0,1.0,4664908019.302227
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-2.0,2.0,1.0,25190503304.23203
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,4.0,-1.0,2.0,2.0,11874917138.616402
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,5.0,-5.0,2.0,-2.0,38240866241.21602
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,5.0,-4.0,2.0,-1.0,24185647404.01691
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,5.0,-3.0,2.0,0.0,13963590039.234539
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,5.0,-2.0,2.0,1.0,6981795019.617269
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,2.0,5.0,-1.0,2.0,2.0,2638870475.248089
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,1.0,-1.0,2.0,2.0,14161665039.532572
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,2.0,-2.0,1.0,1.0,42484995118.5977
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,2.0,-2.0,2.0,1.0,5.529544368668882e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,2.0,-1.0,2.0,2.0,5.529544368668882e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-3.0,0.0,-0.0,83781540235.40723
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-3.0,1.0,0.0,-9.028215505101456e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-3.0,2.0,0.0,-19747498412.90333
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-2.0,1.0,1.0,-5.212442652172278e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-2.0,2.0,1.0,-19747498412.90333
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,3.0,-1.0,2.0,2.0,-12489414615.066946
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-4.0,1.0,-1.0,-130990085567.4783
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-4.0,2.0,-1.0,1.0424885304344557e-05
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-3.0,1.0,0.0,-65495042783.73915
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-3.0,2.0,0.0,9.028215505101456e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-2.0,1.0,1.0,-24754799330.47276
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-2.0,2.0,1.0,5.910354420357342e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,4.0,-1.0,2.0,2.0,2.7861677932337087e-06
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,5.0,-5.0,2.0,-2.0,152963464964.8641
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,5.0,-4.0,2.0,-1.0,96742589616.06766
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,5.0,-3.0,2.0,0.0,55854360156.93816
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,5.0,-2.0,2.0,1.0,27927180078.469078
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-3.0,3.0,3.0,5.0,-1.0,2.0,2.0,10555481900.992355
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1802691722.507438
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,1.0,0.0,2.0,2.0,1274695541.3738673
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,2.0,-2.0,1.0,0.0,1274695541.3738673
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,2.0,-2.0,2.0,0.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,2.0,-1.0,1.0,1.0,-1802691722.507438
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,2.0,-1.0,2.0,1.0,-0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0
2p3_L=1.0_S=1.0,1,1,3d3_L=2.0_S=1.0,2,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,-2.0,1.0,2.0,1.0,-1.0,2.0,1.0,3122353653.766738
