term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_a_1,index1,index0
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,56,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,56,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,56,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,57,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,57,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,57,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,57,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,58,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,58,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,-1623670531.4266,59,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,2922606956.567879,59,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,17814411757.04914,59,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-1.0,6413188232.537689,59,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,3374735826.2198753,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,2.0,0.0,7405311904.838749,60,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,1623670531.4266,61,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,2922606956.567879,61,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,1.0,1.0,-17814411757.04914,61,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,2.0,1.0,6413188232.537689,61,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,1452255072.5332341,62,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,3186738853.4346666,62,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,2178382608.7998514,63,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,726127536.2666171,63,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-23900541400.760002,63,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,1593369426.7173336,63,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,2515379571.1771865,64,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,64,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,-27597968023.013165,64,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,64,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,2178382608.7998514,65,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,-726127536.2666171,65,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,-23900541400.760002,65,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,-1593369426.7173336,65,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,-1452255072.5332341,66,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,-3186738853.4346666,66,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,0.0,74,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,0.0,74,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,75,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,0.0,75,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,75,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,0.0,75,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,76,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,77,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,77,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,77,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,77,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,0.0,78,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,0.0,78,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,0.0,79,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,0.0,79,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,0.0,79,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,0.0,79,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,80,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,80,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,80,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,80,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,81,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,81,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,81,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,81,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,82,32
2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,82,32
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,0.0,0.0,1.0,-1.0,0.0,18,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,0.0,0.0,1.0,-1.0,0.0,18,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,-2.0,0.0,19,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,0.0,1.0,2.0,-2.0,0.0,19,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-2904510145.0664682,20,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,20,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,1.0,-1.0,31867388534.34668,20,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,20,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,1.0,0.0,-2904510145.0664682,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,1.0,0.0,31867388534.34668,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,21,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,-2.0,0.0,23,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,-2.0,0.0,23,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,1.0,-1.0,0.0,24,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.0,24,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,1.0,-1.0,0.0,24,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2.0,-1.0,0.0,24,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,25,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,25,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,25,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,25,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,26,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,26,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,26,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,26,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-2.0,0.0,27,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,0.0,2.0,-2.0,0.0,27,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-2904510145.066469,28,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,-1.0,0.0,28,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,1.0,-1.0,31867388534.34668,28,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,0.0,2.0,-1.0,0.0,28,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2904510145.066469,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,1.0,0.0,31867388534.34668,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,29,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,1.0,-1.0,-4107597639.203245,30,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,0.0,-0.0,1.0,1.0,1.0,-1.0,45067293062.685936,30,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,3557283904.074998,31,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,2.0,-2.0,7805884134.416843,31,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-2.384185791015625e-07,32,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,-1.0,2515379571.177187,32,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,32,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,2.0,-1.0,5519593604.602633,32,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,0.0,8215195278.40649,33,33
2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.384185791015625e-07,33,33
