term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,r_e_0,index1,index0
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,0.0,306,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,0.0,307,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,0.0,308,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,0.0,309,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,0.0,310,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,0.0,311,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,2.0,0.0,321,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,2.0,0.0,322,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,2.0,0.0,323,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,2.0,0.0,324,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,0.0,325,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,2.0,0.0,326,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,2.0,0.0,327,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,2.0,0.0,328,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,2.0,0.0,329,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,2.0,0.0,330,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,2.0,0.0,331,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,2.0,0.0,332,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,2.0,0.0,333,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,2.0,0.0,334,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,2.0,0.0,335,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,3.0,0.0,357,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,3.0,0.0,358,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,3.0,0.0,359,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,3.0,0.0,360,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,3.0,0.0,361,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,3.0,0.0,362,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,3.0,0.0,363,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,3.0,0.0,364,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,3.0,0.0,365,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,3.0,0.0,366,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,3.0,0.0,367,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,3.0,0.0,368,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,3.0,0.0,369,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,3.0,0.0,370,226
3d3_L=2.0_S=1.0,1.0,0.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,3.0,0.0,371,226
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,1.0,0.0,181,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,1.0,0.0,182,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,1.0,0.0,183,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,184,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,185,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,0.0,186,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,0.0,187,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,0.0,188,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,189,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,0.0,190,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,0.0,191,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,192,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,193,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,0.0,194,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,0.0,195,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,0.0,196,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,0.0,197,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,0.0,198,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,0.0,199,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,0.0,200,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,0.0,201,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,0.0,202,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,0.0,203,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,3.0,0.0,204,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,3.0,0.0,205,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,3.0,0.0,206,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,3.0,0.0,207,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,3.0,0.0,208,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,3.0,0.0,209,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,3.0,0.0,210,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,3.0,0.0,211,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,3.0,0.0,212,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,3.0,0.0,213,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,3.0,0.0,214,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,3.0,0.0,215,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,1.0,0.0,225,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,1.0,0.0,226,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,1.0,211660000.0,227,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,228,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,229,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,0.0,230,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,0.0,231,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,0.0,232,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,0.0,233,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,0.0,234,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,0.0,235,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,0.0,236,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,0.0,237,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,0.0,238,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,0.0,239,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,0.0,241,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,242,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,0.0,243,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,244,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,245,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,0.0,246,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,0.0,247,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,0.0,248,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,0.0,249,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,0.0,250,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,2.0,0.0,251,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,0.0,252,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,0.0,253,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,0.0,254,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,0.0,255,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,2.0,3.0,0.0,265,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,2.0,3.0,0.0,266,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,3.0,0.0,267,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,3.0,0.0,268,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,3.0,0.0,269,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,3.0,0.0,270,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,3.0,0.0,271,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,3.0,0.0,272,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,3.0,0.0,273,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,3.0,0.0,274,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,3.0,0.0,275,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,3.0,0.0,276,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,3.0,0.0,277,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,3.0,0.0,278,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,3.0,0.0,279,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,1.0,0.0,300,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,1.0,0.0,301,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,3.0,1.0,0.0,302,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,3.0,1.0,0.0,303,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,3.0,1.0,0.0,304,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,3.0,1.0,0.0,305,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,3.0,1.0,0.0,306,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,3.0,1.0,0.0,307,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,3.0,1.0,0.0,308,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,3.0,1.0,0.0,309,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,3.0,1.0,0.0,310,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,3.0,1.0,0.0,311,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,3.0,2.0,0.0,321,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,3.0,2.0,0.0,322,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,3.0,2.0,0.0,323,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,3.0,2.0,0.0,324,227
3d3_L=2.0_S=1.0,1.0,1.0,2.0,1.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,3.0,2.0,0.0,325,227
