term_id,K,Q,J,Jʹ,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,n_0,n_1,index1,index0
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,2.0,2.0,-0.0,0.19364916731037088,156,144
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,2.0,-0.0,0.2204792759220492,160,144
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,3.0,-1.0,2.0,2.0,-0.0,-0.4216370213557838,166,144
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,101,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,-0.0,-0.0,105,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,109,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.4999999999999999,113,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,-0.0,-0.0,117,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,-0.0,-0.0,121,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,-0.0,-0.0,125,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,-0.0,-0.0,131,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,-0.0,0.0,137,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,-0.0,1.570092458683775e-16,141,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,-644553784.776781,-0.0,145,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,-0.0,1.922962686383564e-16,151,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,-0.0,0.22360679774997896,157,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,-0.0,0.0,161,145
3p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,-0.0,-0.4472135954999579,167,145
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,102,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,-0.0,0.0,106,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,110,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.4330127018922193,114,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0,0.14433756729740646,118,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,-0.0,-0.0,122,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.0,0.0,126,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,-0.0,-0.0,132,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-0.0,-0.33333333333333326,138,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-0.0,1.3597399555105185e-16,142,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,-644553784.776781,1.4999999999999998,146,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,-0.0,1.8129866073473576e-16,152,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,-0.0,0.19364916731037088,158,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,-0.0,-0.2204792759220492,162,146
3p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,-0.0,-0.4216370213557838,168,146
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,-0.0,0.0,107,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-0.0,0.28867513459481287,119,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-0.0,0.0,127,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.0,-0.0,133,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,-0.0,-0.6666666666666665,139,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,-644553784.776781,2.999999999999999,147,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,-0.0,1.4332917616497527e-16,153,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.0,-0.4409585518440983,163,147
3p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,-0.0,-0.3333333333333333,169,147
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,3.0,-3.0,1.0,2.0,-0.0,0.0,128,148
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,3.0,-3.0,2.0,1.0,-644553784.776781,-4.500000000000001,148,148
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,3.0,-3.0,2.0,2.0,-0.0,0.35355339059327373,164,148
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,4.0,-3.0,2.0,2.0,-0.0,-0.3535533905932738,172,148
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,0.0,2.0,-0.0,0.0,103,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,1.0,1.0,-0.0,-0.4082482904638631,115,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,1.0,2.0,-0.0,0.0,123,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,3.0,-2.0,1.0,2.0,-0.0,0.0,129,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,2.0,0.0,-0.0,-0.47140452079103173,135,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,2.0,1.0,-0.0,1.4332917616497527e-16,143,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,3.0,-2.0,2.0,1.0,-644553784.776781,-3.0,149,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,-2.0,2.0,2.0,-0.0,0.0890870806374748,159,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,3.0,-2.0,2.0,2.0,-0.0,0.23570226039551578,165,149
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,4.0,-2.0,2.0,2.0,-0.0,-0.46291004988627565,173,149
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,0.0,2.0,-0.0,0.0,104,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,1.0,1.0,-0.0,-0.5163977794943223,116,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,1.0,2.0,-0.0,0.0,124,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,3.0,-1.0,1.0,2.0,-0.0,0.0,130,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,2.0,0.0,-0.0,-0.5962847939999439,136,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,-0.0,1.8129866073473576e-16,144,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,3.0,-1.0,2.0,1.0,-644553784.776781,-1.5,150,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,-1.0,2.0,2.0,-0.0,0.1126872339638022,160,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,3.0,-1.0,2.0,2.0,-0.0,0.11785113019775789,166,150
3p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,4.0,-1.0,2.0,2.0,-0.0,-0.5175491695067655,174,150
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,-0.0,0.0,105,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,-0.0,-0.5477225575051663,117,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,-0.0,0.0,125,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,-0.0,-0.0,131,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,-0.0,-0.632455532033676,137,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,-0.0,1.922962686383564e-16,145,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,-644553784.776781,0.0,151,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,-0.0,0.11952286093343938,161,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,-0.0,-0.0,167,151
3p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,-0.0,-0.5345224838248488,175,151
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,-0.0,0.0,106,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0,-0.5163977794943223,118,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.0,0.0,126,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,-0.0,-0.0,132,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-0.0,-0.5962847939999439,138,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,-0.0,1.8129866073473576e-16,146,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,-644553784.776781,1.5,152,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,-0.0,0.1126872339638022,162,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,-0.0,-0.11785113019775789,168,152
3p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,-0.0,-0.5175491695067655,176,152
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,-0.0,0.0,107,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-0.0,-0.4082482904638631,119,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-0.0,0.0,127,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.0,-0.0,133,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,-0.0,-0.47140452079103173,139,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,-0.0,1.4332917616497527e-16,147,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,-644553784.776781,3.0,153,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.0,0.0890870806374748,163,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,-0.0,-0.23570226039551578,169,153
3p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,-0.0,-0.46291004988627565,177,153
3p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,-0.0,-0.0,134,154
3p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,-644553784.776781,4.500000000000001,154,154
3p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,-0.0,-0.35355339059327373,170,154
3p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,-0.0,-0.3535533905932738,178,154
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,0.0,1.0,0.0,-0.0,101,155
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,0.0,109,155
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,1.0,1.0,0.0,0.0,113,155
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,1.0,2.0,0.0,0.4082482904638629,121,155
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,2.0,1.0,0.0,0.4082482904638629,141,155
3p3_L=1.0_S=1.0,0.0,-0.0,2.0,2.0,1.0,-0.0,2.0,2.0,0.0,-0.0,157,155
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,0.0,1.0,0.0,-0.0,100,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,0.0,2.0,0.0,0.0,104,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,1.0,0.0,0.0,-0.0,108,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0,112,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,1.0,1.0,0.0,0.0,116,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,1.0,2.0,0.0,-0.4330127018922192,120,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,1.0,2.0,0.0,0.19364916731037088,124,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,2.0,0.0,0.0,0.0,136,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,1.0,0.0,0.4330127018922192,140,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,2.0,1.0,0.0,0.19364916731037088,144,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,2.0,0.0,-1.4999999999999996,156,156
3p3_L=1.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,0.0,160,156
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,99,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,101,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,105,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,109,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,111,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,113,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,117,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,121,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.22360679774997896,125,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,137,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.0,141,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.22360679774997896,145,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0,155,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,157,157
3p3_L=1.0_S=1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,161,157
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,102,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,106,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,110,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,114,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,118,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.4330127018922192,122,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.19364916731037088,126,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,138,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,-0.4330127018922192,142,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.19364916731037088,146,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.4999999999999996,158,158
3p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,162,158
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,0.0,2.0,0.0,0.0,103,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1.0,1.0,0.0,0.0,115,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1.0,2.0,0.0,-0.4409585518440983,123,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,3.0,-2.0,1.0,2.0,0.0,0.0890870806374748,129,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,0.0,0.0,0.0,135,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,1.0,0.0,0.4409585518440983,143,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,3.0,-2.0,2.0,1.0,0.0,0.0890870806374748,149,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,0.0,-2.9999999999999996,159,159
3p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,3.0,-2.0,2.0,2.0,0.0,-0.0,165,159
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,100,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,0.0,2.0,0.0,0.0,104,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,1.0,0.0,0.0,-0.0,108,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0,112,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,1.0,1.0,0.0,0.0,116,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,1.0,2.0,0.0,-0.2958039891549808,120,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,1.0,2.0,0.0,-0.2204792759220492,124,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,3.0,-1.0,1.0,2.0,0.0,0.1126872339638022,130,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,2.0,0.0,0.0,0.0,136,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,2.0,1.0,0.0,-0.2958039891549808,140,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,2.0,1.0,0.0,0.2204792759220492,144,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,3.0,-1.0,2.0,1.0,0.0,0.1126872339638022,150,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,-1.0,2.0,2.0,0.0,0.0,156,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,-1.5,160,160
3p3_L=1.0_S=1.0,2.0,-1.0,2.0,2.0,3.0,-1.0,2.0,2.0,0.0,-0.0,166,160
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,101,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,105,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,-0.0,109,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.0,113,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,117,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,-0.34156502553198653,121,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,-0.0,125,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.11952286093343938,131,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,137,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,-0.34156502553198653,141,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,145,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.11952286093343938,151,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,157,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,-0.0,161,161
3p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,-0.0,167,161
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,102,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,-0.0,106,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,-0.0,110,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-0.0,114,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,-0.0,118,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,-0.2958039891549808,122,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.2204792759220492,126,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.1126872339638022,132,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,-0.0,138,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,-0.2958039891549808,142,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,-0.2204792759220492,146,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.1126872339638022,152,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,158,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.5,162,162
3p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,-0.0,168,162
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,-0.0,107,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.0,119,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.4409585518440983,127,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0890870806374748,133,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-0.0,139,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,-0.4409585518440983,147,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0890870806374748,153,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.9999999999999996,163,163
3p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,-0.0,169,163
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3.0,-3.0,1.0,2.0,0.0,-0.35355339059327373,128,164
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3.0,-3.0,2.0,1.0,0.0,0.35355339059327373,148,164
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,3.0,-3.0,2.0,2.0,0.0,-4.5,164,164
3p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,4.0,-3.0,2.0,2.0,0.0,0.0,172,164
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-2.0,0.0,2.0,0.0,-0.0,103,165
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-2.0,1.0,1.0,0.0,-0.0,115,165
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-2.0,1.0,2.0,0.0,-0.3333333333333333,123,165
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,3.0,-2.0,1.0,2.0,0.0,-0.23570226039551578,129,165
3p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,-2.0,2.0,0.0,0.0,0.0,135,165
